id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
145,26081997794841,Марија,Вуковић,женски,60,Аранђеловац,7.5.1992.,Бранка Радичевића 97,063/6978078,марија_вуковић@eunet.rs,216490,26.08.19977-94841,757650425,,92643,активан,
146,18071997896664,Марија,Савић,женски,39,Нови Пазар,12.9.2008.,Бранка Радичевића 107,060/5808846,марија-савић@yahoo.com,152184,18.07.19978-96664,,,81063,активан,
147,22061958737952,Мирослав,Стаменковић,мушки,66,Врање,6.4.1989.,Цара Лазара 115,063/8422339,мирослав.стаменковић@ptt.rs,133084,22.06.19587-37952,,Пореска управа,42572,активан,
148,12061982702889,Ђорђе,Ракић,мушки,59,Нови Сад,9.12.2007.,Реск reimска 187,065/3245094,ђорђе-ракић@eunet.rs,97037,12.06.19827-02889,,,28781,активан,
149,24041979848733,Миланка,Стојановић,мушки,48,Бор,11.7.1997.,Вука Караџића 12,069/4486755,миланка.стојановић6@gmail.com,165153,24.04.19798-48733,680239772,,97124,активан,
150,07101950888913,Драган,Станковић,мушки,61,Ниш,1.10.1995.,Цара Душана 87,061/1733045,драган_станковић@outlook.com,31196,07.10.19508-88913,,,45399,неактиван,
151,17031961776107,Ана,Милошевић,мушки,32,Нови Сад,24.7.1976.,Николе Тесле 184,065/7976992,ана.милошевић95@outlook.com,90932,17.03.19617-76107,569323278,,83965,активан,
152,18031974802072,Александар,Симић,женски,23,Пожаревац,21.8.1976.,Цара Лазара 177,060/6479140,александар_симић40@gmail.com,53937,18.03.19748-02072,,,23999,неактиван,
153,05111963853275,Срђан,Вуковић,мушки,34,Шабац,10.5.2009.,Краља Александра 171,062/0163214,срђан-вуковић@outlook.com,71107,05.11.19638-53275,,,36658,неактиван,Редован корисник услуга
154,05121950858880,Мирјана,Миловановић,женски,60,Краљево,23.12.2002.,Вука Караџића 192,064/1678457,мирјана.миловановић@ptt.rs,216446,05.12.19508-58880,107587443,,91278,активан,
155,17021986884993,Небојша,Матић,женски,59,Лесковац,4.12.2003.,Гаврила Принципа 40,062/8059367,небојша-матић@eunet.rs,227691,17.02.19868-84993,195401518,,91410,активан,
156,14121966897022,Владимир,Савић,женски,48,Смедерево,16.10.1979.,Реск reimска 47,060/9657123,владимир_савић42@eunet.rs,144807,14.12.19668-97022,,,72304,неактиван,
157,11112004774045,Петар,Миловановић,женски,24,Бор,1.12.1977.,Карађорђева 53,061/0072923,петар-миловановић@eunet.rs,140749,11.11.20047-74045,,,91467,активан,
158,21041996780048,Јелена,Стаменковић,мушки,69,Косјерић,13.2.1976.,Кружни пут 30,060/7757166,јелена-стаменковић94@outlook.com,130936,21.04.19967-80048,,,64907,активан,
159,27011979722421,Мирољуб,Васић,женски,50,Панчево,16.4.1971.,Цара Душана 122,069/3628766,мирољуб.васић89@yahoo.com,120569,27.01.19797-22421,,,32957,активан,
160,22121954898464,Маја,Станковић,мушки,58,Ужице,19.6.1985.,Јована Цвијића 169,064/4138840,маја.станковић45@outlook.com,54885,22.12.19548-98464,,,99239,неактиван,Редован корисник услуга
161,15071993793753,Ана,Вуковић,женски,66,Ваљево,6.11.1987.,Кнеза Михаила 162,065/2693518,ана-вуковић@gmail.com,48259,15.07.19937-93753,,,70113,активан,
162,11042000814088,Зоран,Петровић,женски,65,Ниш,15.12.1994.,Душанова 197,064/7101595,зоран.петровић93@ptt.rs,202904,11.04.20008-14088,,,93297,неактиван,
163,07011975816031,Владимир,Гавриловић,мушки,46,Пирот,27.5.1980.,Светог Саве 15,069/1680116,владимир.гавриловић38@ptt.rs,50901,07.01.19758-16031,,,97763,активан,
164,13011962838440,Маја,Ђорђевић,мушки,33,Пожега,18.7.1970.,Краља Александра 146,065/8363229,маја.ђорђевић50@gmail.com,124455,13.01.19628-38440,,,64602,активан,
165,09041974894945,Јасмина,Петровић,женски,50,Бајина Башта,3.8.1998.,Булевар ослобођења 51,060/8167346,јасмина_петровић@yahoo.com,200541,09.04.19748-94945,433297542,Пореска управа,36154,неактиван,
166,18061979749684,Ђорђе,Миловановић,женски,26,Прокупље,2.3.2001.,Булевар револуције 155,065/8379303,ђорђе-миловановић@outlook.com,190103,18.06.19797-49684,1757839710,,76496,активан,Редован корисник услуга
167,24031951769856,Марко,Михајловић,женски,36,Аранђеловац,23.6.2005.,Принца Евгенија 115,060/1950913,марко_михајловић@outlook.com,154748,24.03.19517-69856,,,96638,активан,Редован корисник услуга
168,19051989701270,Даница,Милошевић,женски,58,Ивањица,18.11.2005.,Вука Караџића 11,065/7413010,даница_милошевић@eunet.rs,103021,19.05.19897-01270,,,48198,неактиван,
169,19101962785539,Милена,Васиљевић,женски,56,Зрењанин,28.11.1977.,Милана Топлице 181,064/0409804,милена.васиљевић@yahoo.com,151178,19.10.19627-85539,,,52237,активан,
170,10041973887821,Ана,Драгић,женски,65,Зрењанин,3.3.1975.,Бранка Радичевића 1,064/8627021,ана-драгић32@outlook.com,158431,10.04.19738-87821,,,33804,активан,
171,17061975798047,Бранислав,Милошевић,мушки,64,Пирот,6.2.1998.,Цара Лазара 47,062/4172462,бранислав_милошевић@ptt.rs,180888,17.06.19757-98047,217999442,Народна скупштина Републике Србије,84902,активан,
172,03081959750742,Милена,Петровић,мушки,22,Пожега,5.6.2001.,Бранка Радичевића 159,061/2306096,милена.петровић23@gmail.com,118989,03.08.19597-50742,,,53434,активан,Редован корисник услуга
173,18011974896282,Срђан,Николић,женски,58,Нови Сад,5.12.1977.,Вука Караџића 122,063/6140884,срђан_николић49@ptt.rs,190677,18.01.19748-96282,,Министарство здравља,83918,активан,
174,25081960776071,Јелена,Радосављевић,мушки,60,Ариље,22.12.2007.,Јована Цвијића 27,063/9016244,јелена-радосављевић@gmail.com,148693,25.08.19607-76071,,,38301,активан,
175,17102004749181,Мирољуб,Јовановић,мушки,22,Ужице,1.11.2004.,Краља Александра 167,069/3013783,мирољуб-јовановић@ptt.rs,79057,17.10.20047-49181,,,29886,активан,
176,12011998826384,Иван,Матић,мушки,44,Краљево,9.11.1980.,Кнеза Михаила 16,061/9002610,иван-матић33@ptt.rs,132702,12.01.19988-26384,,,12746,активан,
177,15021985750513,Ђорђе,Симић,мушки,49,Горњи Милановац,21.4.1984.,Кнеза Михаила 155,064/3005257,ђорђе_симић@gmail.com,204588,15.02.19857-50513,,,98913,неактиван,
178,28041996718161,Жељко,Ракић,мушки,49,Крагујевац,8.1.1983.,Стевана Сремца 101,066/3658871,жељко_ракић84@eunet.rs,178147,28.04.19967-18161,,,67344,активан,
179,27082003842563,Милена,Вуковић,мушки,67,Бор,22.7.1991.,Булевар ослобођења 121,066/7403812,милена_вуковић@yahoo.com,194666,27.08.20038-42563,,,23876,неактиван,
180,26101973719335,Ненад,Бошковић,женски,39,Ужице,3.9.2008.,Војводе Мишића 57,062/9013854,ненад_бошковић@eunet.rs,131589,26.10.19737-19335,,,54741,активан,
181,02111982760852,Борислав,Лазић,женски,35,Пожаревац,3.5.1989.,Таковска 32,061/4009541,борислав_лазић9@outlook.com,75412,02.11.19827-60852,,Влада Републике Србије,57271,активан,
182,12011980786671,Ана,Митић,женски,69,Вршац,13.11.1987.,Војводе Мишића 134,066/4718513,ана.митић@outlook.com,93677,12.01.19807-86671,,,43738,активан,
183,03072000883511,Мирјана,Гавриловић,мушки,57,Лозница,21.12.2007.,Вука Караџића 29,061/5997542,мирјана-гавриловић@gmail.com,89380,03.07.20008-83511,,,78693,неактиван,
184,03021973801481,Јелена,Симић,женски,34,Пожега,21.11.2003.,Вука Караџића 194,063/5223777,јелена.симић@outlook.com,103568,03.02.19738-01481,,,92981,активан,Редован корисник услуга
185,03111972809728,Срђан,Стаменковић,женски,54,Пожаревац,17.6.1997.,Војводе Мишића 192,063/1734564,срђан.стаменковић42@gmail.com,221558,03.11.19728-09728,,Народна банка Србије,39264,активан,
186,03061959717795,Снежана,Милошевић,женски,57,Горњи Милановац,18.1.1974.,Михајла Пупина 111,065/0354240,снежана-милошевић@ptt.rs,74699,03.06.19597-17795,,Пореска управа,18175,активан,Редован корисник услуга
