id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
139,15041999816375,Srđan,Matić,muški,69,Aranđelovac,6.4.2001.,Kneza Mihaila 89,062/4941239,srđan-matić@outlook.com,141380,15.04.19998-16375,070085774,,74621,aktivan,
140,01021998850839,Milena,Stevanović,ženski,64,Aranđelovac,13.3.2003.,Mihajla Pupina 199,069/1399847,milena-stevanović@gmail.com,215176,01.02.19988-50839,,,86992,aktivan,Redovan korisnik usluga
141,01071953772629,Miloš,Radosavljević,ženski,24,Prokuplje,7.9.1996.,Stevana Sremca 58,063/6276743,miloš-radosavljević26@eunet.rs,201825,01.07.19537-72629,827220435,,26425,neaktivan,
142,15061994865025,Maja,Jovanović,ženski,69,Kosjerić,18.11.2007.,Kralja Aleksandra 155,061/2162005,maja-jovanović77@ptt.rs,224635,15.06.19948-65025,,,34220,aktivan,
143,26082002818795,Nikola,Lazić,ženski,54,Gornji Milanovac,10.1.1971.,Milana Toplice 69,064/0948755,nikola_lazić49@eunet.rs,130711,26.08.20028-18795,,,89933,aktivan,Redovan korisnik usluga
144,24051986808931,Zoran,Marković,muški,45,Ivanjica,5.2.2002.,Svetog Save 60,066/9142603,zoran_marković96@gmail.com,119970,24.05.19868-08931,,,10232,aktivan,
145,26081997794841,Marija,Vuković,ženski,60,Aranđelovac,7.5.1992.,Branka Radičevića 97,063/6978078,marija_vuković@eunet.rs,216490,26.08.19977-94841,757650425,,92643,aktivan,
146,18071997896664,Marija,Savić,ženski,39,Novi Pazar,12.9.2008.,Branka Radičevića 107,060/5808846,marija-savić@yahoo.com,152184,18.07.19978-96664,,,81063,aktivan,
147,22061958737952,Miroslav,Stamenković,muški,66,Vranje,6.4.1989.,Cara Lazara 115,063/8422339,miroslav.stamenković@ptt.rs,133084,22.06.19587-37952,,Poreska uprava,42572,aktivan,
148,12061982702889,Đorđe,Rakić,muški,59,Novi Sad,9.12.2007.,Resk reimska 187,065/3245094,đorđe-rakić@eunet.rs,97037,12.06.19827-02889,,,28781,aktivan,
149,24041979848733,Milanka,Stojanović,muški,48,Bor,11.7.1997.,Vuka Karadžića 12,069/4486755,milanka.stojanović6@gmail.com,165153,24.04.19798-48733,680239772,,97124,aktivan,
150,07101950888913,Dragan,Stanković,muški,61,Niš,1.10.1995.,Cara Dušana 87,061/1733045,dragan_stanković@outlook.com,31196,07.10.19508-88913,,,45399,neaktivan,
151,17031961776107,Ana,Milošević,muški,32,Novi Sad,24.7.1976.,Nikole Tesle 184,065/7976992,ana.milošević95@outlook.com,90932,17.03.19617-76107,569323278,,83965,aktivan,
152,18031974802072,Aleksandar,Simić,ženski,23,Požarevac,21.8.1976.,Cara Lazara 177,060/6479140,aleksandar_simić40@gmail.com,53937,18.03.19748-02072,,,23999,neaktivan,
153,05111963853275,Srđan,Vuković,muški,34,Šabac,10.5.2009.,Kralja Aleksandra 171,062/0163214,srđan-vuković@outlook.com,71107,05.11.19638-53275,,,36658,neaktivan,Redovan korisnik usluga
154,05121950858880,Mirjana,Milovanović,ženski,60,Kraljevo,23.12.2002.,Vuka Karadžića 192,064/1678457,mirjana.milovanović@ptt.rs,216446,05.12.19508-58880,107587443,,91278,aktivan,
155,17021986884993,Nebojša,Matić,ženski,59,Leskovac,4.12.2003.,Gavrila Principa 40,062/8059367,nebojša-matić@eunet.rs,227691,17.02.19868-84993,195401518,,91410,aktivan,
156,14121966897022,Vladimir,Savić,ženski,48,Smederevo,16.10.1979.,Resk reimska 47,060/9657123,vladimir_savić42@eunet.rs,144807,14.12.19668-97022,,,72304,neaktivan,
157,11112004774045,Petar,Milovanović,ženski,24,Bor,1.12.1977.,Karađorđeva 53,061/0072923,petar-milovanović@eunet.rs,140749,11.11.20047-74045,,,91467,aktivan,
158,21041996780048,Jelena,Stamenković,muški,69,Kosjerić,13.2.1976.,Kružni put 30,060/7757166,jelena-stamenković94@outlook.com,130936,21.04.19967-80048,,,64907,aktivan,
159,27011979722421,Miroljub,Vasić,ženski,50,Pančevo,16.4.1971.,Cara Dušana 122,069/3628766,miroljub.vasić89@yahoo.com,120569,27.01.19797-22421,,,32957,aktivan,
160,22121954898464,Maja,Stanković,muški,58,Užice,19.6.1985.,Jovana Cvijića 169,064/4138840,maja.stanković45@outlook.com,54885,22.12.19548-98464,,,99239,neaktivan,Redovan korisnik usluga
161,15071993793753,Ana,Vuković,ženski,66,Valjevo,6.11.1987.,Kneza Mihaila 162,065/2693518,ana-vuković@gmail.com,48259,15.07.19937-93753,,,70113,aktivan,
162,11042000814088,Zoran,Petrović,ženski,65,Niš,15.12.1994.,Dušanova 197,064/7101595,zoran.petrović93@ptt.rs,202904,11.04.20008-14088,,,93297,neaktivan,
163,07011975816031,Vladimir,Gavrilović,muški,46,Pirot,27.5.1980.,Svetog Save 15,069/1680116,vladimir.gavrilović38@ptt.rs,50901,07.01.19758-16031,,,97763,aktivan,
164,13011962838440,Maja,Đorđević,muški,33,Požega,18.7.1970.,Kralja Aleksandra 146,065/8363229,maja.đorđević50@gmail.com,124455,13.01.19628-38440,,,64602,aktivan,
165,09041974894945,Jasmina,Petrović,ženski,50,Bajina Bašta,3.8.1998.,Bulevar oslobođenja 51,060/8167346,jasmina_petrović@yahoo.com,200541,09.04.19748-94945,433297542,Poreska uprava,36154,neaktivan,
166,18061979749684,Đorđe,Milovanović,ženski,26,Prokuplje,2.3.2001.,Bulevar revolucije 155,065/8379303,đorđe-milovanović@outlook.com,190103,18.06.19797-49684,1757839710,,76496,aktivan,Redovan korisnik usluga
167,24031951769856,Marko,Mihajlović,ženski,36,Aranđelovac,23.6.2005.,Princa Evgenija 115,060/1950913,marko_mihajlović@outlook.com,154748,24.03.19517-69856,,,96638,aktivan,Redovan korisnik usluga
168,19051989701270,Danica,Milošević,ženski,58,Ivanjica,18.11.2005.,Vuka Karadžića 11,065/7413010,danica_milošević@eunet.rs,103021,19.05.19897-01270,,,48198,neaktivan,
169,19101962785539,Milena,Vasiljević,ženski,56,Zrenjanin,28.11.1977.,Milana Toplice 181,064/0409804,milena.vasiljević@yahoo.com,151178,19.10.19627-85539,,,52237,aktivan,
170,10041973887821,Ana,Dragić,ženski,65,Zrenjanin,3.3.1975.,Branka Radičevića 1,064/8627021,ana-dragić32@outlook.com,158431,10.04.19738-87821,,,33804,aktivan,
171,17061975798047,Branislav,Milošević,muški,64,Pirot,6.2.1998.,Cara Lazara 47,062/4172462,branislav_milošević@ptt.rs,180888,17.06.19757-98047,217999442,Narodna skupština Republike Srbije,84902,aktivan,
172,03081959750742,Milena,Petrović,muški,22,Požega,5.6.2001.,Branka Radičevića 159,061/2306096,milena.petrović23@gmail.com,118989,03.08.19597-50742,,,53434,aktivan,Redovan korisnik usluga
173,18011974896282,Srđan,Nikolić,ženski,58,Novi Sad,5.12.1977.,Vuka Karadžića 122,063/6140884,srđan_nikolić49@ptt.rs,190677,18.01.19748-96282,,Ministarstvo zdravlja,83918,aktivan,
174,25081960776071,Jelena,Radosavljević,muški,60,Arilje,22.12.2007.,Jovana Cvijića 27,063/9016244,jelena-radosavljević@gmail.com,148693,25.08.19607-76071,,,38301,aktivan,
175,17102004749181,Miroljub,Jovanović,muški,22,Užice,1.11.2004.,Kralja Aleksandra 167,069/3013783,miroljub-jovanović@ptt.rs,79057,17.10.20047-49181,,,29886,aktivan,
176,12011998826384,Ivan,Matić,muški,44,Kraljevo,9.11.1980.,Kneza Mihaila 16,061/9002610,ivan-matić33@ptt.rs,132702,12.01.19988-26384,,,12746,aktivan,
177,15021985750513,Đorđe,Simić,muški,49,Gornji Milanovac,21.4.1984.,Kneza Mihaila 155,064/3005257,đorđe_simić@gmail.com,204588,15.02.19857-50513,,,98913,neaktivan,
178,28041996718161,Željko,Rakić,muški,49,Kragujevac,8.1.1983.,Stevana Sremca 101,066/3658871,željko_rakić84@eunet.rs,178147,28.04.19967-18161,,,67344,aktivan,
179,27082003842563,Milena,Vuković,muški,67,Bor,22.7.1991.,Bulevar oslobođenja 121,066/7403812,milena_vuković@yahoo.com,194666,27.08.20038-42563,,,23876,neaktivan,
180,26101973719335,Nenad,Bošković,ženski,39,Užice,3.9.2008.,Vojvode Mišića 57,062/9013854,nenad_bošković@eunet.rs,131589,26.10.19737-19335,,,54741,aktivan,
181,02111982760852,Borislav,Lazić,ženski,35,Požarevac,3.5.1989.,Takovska 32,061/4009541,borislav_lazić9@outlook.com,75412,02.11.19827-60852,,Vlada Republike Srbije,57271,aktivan,
182,12011980786671,Ana,Mitić,ženski,69,Vršac,13.11.1987.,Vojvode Mišića 134,066/4718513,ana.mitić@outlook.com,93677,12.01.19807-86671,,,43738,aktivan,
183,03072000883511,Mirjana,Gavrilović,muški,57,Loznica,21.12.2007.,Vuka Karadžića 29,061/5997542,mirjana-gavrilović@gmail.com,89380,03.07.20008-83511,,,78693,neaktivan,
184,03021973801481,Jelena,Simić,ženski,34,Požega,21.11.2003.,Vuka Karadžića 194,063/5223777,jelena.simić@outlook.com,103568,03.02.19738-01481,,,92981,aktivan,Redovan korisnik usluga
185,03111972809728,Srđan,Stamenković,ženski,54,Požarevac,17.6.1997.,Vojvode Mišića 192,063/1734564,srđan.stamenković42@gmail.com,221558,03.11.19728-09728,,Narodna banka Srbije,39264,aktivan,
186,03061959717795,Snežana,Milošević,ženski,57,Gornji Milanovac,18.1.1974.,Mihajla Pupina 111,065/0354240,snežana-milošević@ptt.rs,74699,03.06.19597-17795,,Poreska uprava,18175,aktivan,Redovan korisnik usluga
187,22011960849650,Marina,Kostić,muški,30,Bajina Bašta,2.11.1971.,Bulevar oslobođenja 158,063/0314429,marina_kostić89@yahoo.com,48769,22.01.19608-49650,,,32602,aktivan,
188,11091968748017,Jasmina,Milovanović,ženski,56,Lučani,7.8.1998.,Princa Evgenija 10,060/1508253,jasmina.milovanović89@outlook.com,129516,11.09.19687-48017,,,86216,aktivan,Redovan korisnik usluga
189,11051977785487,Željko,Lazić,muški,48,Zaječar,7.11.1992.,Cara Lazara 180,063/9284515,željko.lazić@yahoo.com,182835,11.05.19777-85487,,,47506,aktivan,
190,22072005889824,Marija,Stamenković,muški,59,Loznica,28.9.2009.,Takovska 116,060/4191612,marija_stamenković@ptt.rs,216039,22.07.20058-89824,,Ministarstvo prosvete,22303,aktivan,
191,06051974754358,Maja,Lazić,ženski,26,Aranđelovac,27.5.1997.,Kružni put 15,062/3443460,maja_lazić@ptt.rs,37172,06.05.19747-54358,,,62073,aktivan,
192,25061993856959,Nenad,Todorović,muški,32,Šabac,15.5.1988.,Stevana Sremca 49,066/3638973,nenad-todorović@eunet.rs,95476,25.06.19938-56959,,Ministarstvo unutrašnjih poslova,66034,aktivan,
193,11051991783188,Nikola,Petrović,ženski,61,Kragujevac,10.6.2003.,Nikole Tesle 161,062/1275034,nikola.petrović@yahoo.com,156441,11.05.19917-83188,,,18508,aktivan,
194,12051958822749,Mladen,Bošković,muški,65,Valjevo,8.3.1996.,Vojvode Mišića 90,060/3502946,mladen_bošković53@outlook.com,93648,12.05.19588-22749,,,75733,aktivan,
195,26111989870567,Nebojša,Stojanović,muški,22,Vršac,12.1.2005.,Bulevar revolucije 147,064/5241755,nebojša_stojanović@outlook.com,144060,26.11.19898-70567,,,76119,aktivan,Redovan korisnik usluga
196,09091968727933,Mirjana,Đorđević,ženski,58,Subotica,7.4.1975.,Vuka Karadžića 151,065/6101895,mirjana.đorđević@outlook.com,45628,09.09.19687-27933,,Republički zavod za statistiku,61458,neaktivan,Redovan korisnik usluga
197,06051976773549,Nikola,Todorović,ženski,45,Loznica,8.3.1989.,Mihajla Pupina 127,060/1171939,nikola-todorović@yahoo.com,189145,06.05.19767-73549,,,69395,aktivan,
198,19082001762900,Dragan,Bošković,muški,25,Kosjerić,24.4.1971.,Karađorđeva 8,061/1890794,dragan.bošković29@eunet.rs,219038,19.08.20017-62900,,,67266,aktivan,Redovan korisnik usluga
199,20101973885034,Aleksandar,Bošković,ženski,59,Kruševac,18.7.1983.,Kneza Mihaila 195,064/8446201,aleksandar_bošković@yahoo.com,130400,20.10.19738-85034,,,39751,neaktivan,
200,23081995700223,Milena,Pavlović,muški,56,Smederevo,2.3.2000.,Cara Lazara 159,064/1180677,milena_pavlović@eunet.rs,95289,23.08.19957-00223,,Vlada Republike Srbije,45032,aktivan,
201,25051988783913,Petar,Jovanović,muški,44,Novi Pazar,26.4.1974.,Milana Toplice 194,060/4039582,petar.jovanović@ptt.rs,204346,25.05.19887-83913,4816448910,,79438,aktivan,
202,13091956849940,Dragan,Vasić,muški,67,Pančevo,20.3.1980.,Cara Lazara 150,065/1982381,dragan.vasić@outlook.com,88618,13.09.19568-49940,,,24571,aktivan,Redovan korisnik usluga
203,16111997855149,Željko,Stojanović,ženski,69,Arilje,16.3.1973.,Kružni put 162,064/4988916,željko.stojanović@eunet.rs,107734,16.11.19978-55149,,,97048,neaktivan,Redovan korisnik usluga
204,22031993824117,Željko,Matić,muški,57,Užice,5.5.2007.,Milana Toplice 88,066/1376367,željko.matić@eunet.rs,52091,22.03.19938-24117,234852462,,40526,aktivan,
205,16101964894146,Jelena,Antonijević,ženski,20,Lučani,20.10.2005.,Stevana Sremca 84,069/6384500,jelena_antonijević@outlook.com,74048,16.10.19648-94146,,,94031,aktivan,
206,09021988874284,Marija,Đorđević,muški,23,Zaječar,7.9.1987.,Kružni put 159,066/6615391,marija_đorđević@yahoo.com,101724,09.02.19888-74284,,,93957,aktivan,Redovan korisnik usluga
207,28081953842817,Petar,Bošković,ženski,58,Beograd,21.12.1995.,Karađorđeva 109,063/0162149,petar.bošković43@eunet.rs,37903,28.08.19538-42817,,,61890,aktivan,
208,15101993752427,Tijana,Dragić,ženski,57,Vršac,6.1.1999.,Vuka Karadžića 197,063/6992546,tijana.dragić93@gmail.com,195455,15.10.19937-52427,,,36021,aktivan,Redovan korisnik usluga
209,26021980887771,Tamara,Antonijević,muški,49,Vršac,16.2.1975.,Bulevar oslobođenja 189,069/9547884,tamara.antonijević@eunet.rs,167403,26.02.19808-87771,,,91585,neaktivan,
210,08011997779714,Tijana,Stamenković,ženski,39,Užice,15.10.1980.,Njegoševa 196,061/7888943,tijana-stamenković@yahoo.com,180324,08.01.19977-79714,,,89592,aktivan,
211,10061953819129,Nebojša,Bošković,muški,40,Novi Sad,20.7.1992.,Princa Evgenija 54,063/7604640,nebojša.bošković54@gmail.com,80567,10.06.19538-19129,,,96352,aktivan,Redovan korisnik usluga
212,20071957702459,Jasmina,Petrović,muški,32,Ivanjica,12.12.1970.,Nemaninjina 106,062/5378512,jasmina-petrović15@eunet.rs,60874,20.07.19577-02459,,Narodna skupština Republike Srbije,15197,aktivan,Redovan korisnik usluga
213,18071982771948,Maja,Tomić,ženski,62,Bajina Bašta,10.12.2001.,Gavrila Principa 136,065/0706236,maja-tomić20@yahoo.com,99646,18.07.19827-71948,,Narodna skupština Republike Srbije,94229,aktivan,
214,17031987715775,Milena,Marković,muški,41,Arilje,19.10.1999.,Svetog Save 144,063/8068605,milena-marković80@eunet.rs,210966,17.03.19877-15775,,,76525,aktivan,
215,08071962770811,Jelena,Petrović,muški,23,Novi Pazar,11.9.1974.,Vuka Karadžića 1,062/7638224,jelena.petrović67@yahoo.com,172033,08.07.19627-70811,,,84803,aktivan,Redovan korisnik usluga
216,18091955721961,Ana,Stanković,ženski,43,Novi Sad,3.12.1996.,Milana Toplice 127,065/4345113,ana_stanković@gmail.com,50691,18.09.19557-21961,,Vlada Republike Srbije,88410,aktivan,Redovan korisnik usluga
217,17061968868899,Vladimir,Gavrilović,muški,55,Požarevac,25.12.1985.,Bulevar revolucije 174,063/8009573,vladimir.gavrilović@outlook.com,120259,17.06.19688-68899,,,58898,aktivan,
218,04011967847903,Miroslav,Gavrilović,ženski,64,Pančevo,2.12.1970.,Vuka Karadžića 36,065/1692077,miroslav-gavrilović@eunet.rs,128330,04.01.19678-47903,,,12173,aktivan,
219,09121990854302,Tijana,Jovanović,muški,45,Novi Pazar,21.12.1995.,Nemaninjina 140,063/1152244,tijana-jovanović@ptt.rs,192409,09.12.19908-54302,,,16775,neaktivan,Redovan korisnik usluga
220,25072004875259,Vladimir,Stanković,ženski,67,Vranje,5.5.2005.,Cara Lazara 10,061/3882419,vladimir-stanković19@outlook.com,112442,25.07.20048-75259,5718535310,,76704,aktivan,Redovan korisnik usluga
221,15041971731441,Srđan,Jovanović,muški,33,Kraljevo,7.5.1993.,Vojvode Mišića 75,060/3669562,srđan_jovanović@outlook.com,181703,15.04.19717-31441,,,74752,aktivan,
222,07021971779399,Marko,Bošković,muški,55,Leskovac,9.1.1971.,Princa Evgenija 191,069/1027906,marko.bošković52@yahoo.com,125010,07.02.19717-79399,520992675,,78070,aktivan,
223,09061957784451,Miroljub,Branković,ženski,21,Užice,26.2.2006.,Dušanova 36,066/2544413,miroljub.branković@yahoo.com,227343,09.06.19577-84451,821828742,Ministarstvo finansija,39561,aktivan,
224,12081978892621,Milanka,Matić,ženski,51,Bajina Bašta,28.3.1999.,Kneza Mihaila 141,064/4494733,milanka_matić45@eunet.rs,104852,12.08.19788-92621,,,88308,aktivan,
225,01062004731680,Ana,Đorđević,muški,36,Leskovac,14.7.1989.,Cara Lazara 102,060/9567927,ana-đorđević94@ptt.rs,76689,01.06.20047-31680,,,96084,aktivan,Redovan korisnik usluga
226,26041955731991,Željko,Todorović,muški,52,Novi Pazar,11.2.1973.,Cara Lazara 24,065/0599299,željko_todorović@gmail.com,105004,26.04.19557-31991,,,99800,aktivan,
227,19011996726361,Željko,Marković,ženski,47,Arilje,2.11.1999.,Nikole Tesle 71,066/7187419,željko_marković88@yahoo.com,70070,19.01.19967-26361,,,13043,aktivan,Redovan korisnik usluga
228,16032000814850,Nebojša,Kostić,muški,62,Loznica,16.7.1984.,Kralja Aleksandra 129,061/9186515,nebojša-kostić97@yahoo.com,198287,16.03.20008-14850,128236074,,80289,neaktivan,Redovan korisnik usluga
229,23071973869602,Miloš,Tomić,ženski,67,Vranje,9.9.1973.,Svetog Save 128,062/9496327,miloš.tomić@outlook.com,155458,23.07.19738-69602,,Agencija za privredne registre,60508,aktivan,Redovan korisnik usluga
230,01081965893721,Dragan,Matić,ženski,64,Pančevo,5.5.2000.,Resk reimska 68,063/0503684,dragan_matić25@yahoo.com,219631,01.08.19658-93721,,,35604,aktivan,
231,16121987774416,Marko,Stanković,muški,56,Sombor,4.2.2001.,Dušanova 152,063/2510136,marko-stanković@yahoo.com,101208,16.12.19877-74416,157105471,Ministarstvo zdravlja,15658,aktivan,
232,23031990897695,Biljana,Vasiljević,muški,38,Arilje,4.2.1995.,Cara Lazara 72,060/9754416,biljana.vasiljević43@yahoo.com,113901,23.03.19908-97695,561917150,,90772,neaktivan,
233,01021953774986,Ivan,Stevanović,ženski,60,Sremska Mitrovica,14.9.1982.,Bulevar revolucije 144,062/1104110,ivan_stevanović@ptt.rs,148230,01.02.19537-74986,,,43582,neaktivan,
234,19051961873613,Tamara,Simić,ženski,22,Ivanjica,11.5.1998.,Nikole Tesle 75,060/0324857,tamara-simić@outlook.com,131366,19.05.19618-73613,,,45986,aktivan,Redovan korisnik usluga
235,04091976829827,Biljana,Tomić,muški,53,Aranđelovac,27.12.1987.,Dušanova 8,063/1042833,biljana.tomić58@ptt.rs,151410,04.09.19768-29827,,,99074,aktivan,
236,14061978829792,Nebojša,Radosavljević,ženski,45,Zrenjanin,23.2.1994.,Nemaninjina 23,066/1861809,nebojša-radosavljević56@yahoo.com,125698,14.06.19788-29792,349383237,,10535,aktivan,Redovan korisnik usluga
237,23021967855708,Miroljub,Radosavljević,muški,49,Gornji Milanovac,14.7.2004.,Karađorđeva 22,065/9810000,miroljub.radosavljević@gmail.com,213757,23.02.19678-55708,757816219,,23542,neaktivan,
238,03091956778706,Marija,Lazić,muški,53,Zrenjanin,24.3.1971.,Kralja Aleksandra 146,065/1778145,marija_lazić10@gmail.com,173854,03.09.19567-78706,,,50334,neaktivan,Redovan korisnik usluga
239,16111958806056,Tijana,Todorović,ženski,69,Užice,10.3.2000.,Kružni put 107,061/3314113,tijana.todorović@yahoo.com,67230,16.11.19588-06056,,Ministarstvo prosvete,77410,aktivan,
240,17091968850392,Željko,Filipović,ženski,29,Leskovac,23.2.1974.,Vojvode Mišića 189,062/6036762,željko_filipović74@gmail.com,221509,17.09.19688-50392,529387824,,21416,aktivan,Redovan korisnik usluga
241,06061996811044,Biljana,Bošković,muški,38,Kruševac,6.11.2001.,Cara Lazara 104,060/6728783,biljana_bošković55@gmail.com,229132,06.06.19968-11044,,,20838,aktivan,Redovan korisnik usluga
242,24061967883103,Mladen,Ilić,ženski,20,Novi Sad,24.1.1973.,Njegoševa 18,065/9367455,mladen_ilić@outlook.com,130486,24.06.19678-83103,,,71538,aktivan,Redovan korisnik usluga
243,08081968892770,Tamara,Pavlović,ženski,48,Ivanjica,16.7.1988.,Vuka Karadžića 162,062/7111433,tamara_pavlović64@ptt.rs,225909,08.08.19688-92770,765644988,,86230,aktivan,
244,27032002721315,Miloš,Stevanović,ženski,68,Požarevac,12.9.1982.,Kružni put 27,065/4595110,miloš_stevanović@outlook.com,162591,27.03.20027-21315,,,33148,aktivan,
245,22072001764783,Biljana,Kostić,ženski,49,Kosjerić,1.9.2007.,Gavrila Principa 8,066/6422406,biljana_kostić@outlook.com,88771,22.07.20017-64783,562791198,,23446,aktivan,
246,10111966836563,Branislav,Ilić,ženski,58,Lučani,13.7.2003.,Vuka Karadžića 31,060/7106648,branislav_ilić@eunet.rs,164148,10.11.19668-36563,260349927,,41599,aktivan,
247,23102005845737,Jelena,Branković,muški,37,Prokuplje,19.6.2000.,Branka Radičevića 189,064/7588624,jelena.branković52@yahoo.com,202877,23.10.20058-45737,607212510,,12170,aktivan,Redovan korisnik usluga
248,01051960705477,Srđan,Bošković,ženski,24,Kraljevo,4.2.1988.,Cara Lazara 99,062/6087785,srđan.bošković98@ptt.rs,161986,01.05.19607-05477,,Poreska uprava,58801,aktivan,
249,27071996764247,Vladimir,Jovanović,ženski,22,Kragujevac,14.9.1979.,Kružni put 158,065/2439907,vladimir-jovanović88@outlook.com,107591,27.07.19967-64247,,,49233,neaktivan,
250,22111951707190,Dušan,Petrović,muški,38,Pirot,10.7.2001.,Stevana Sremca 75,060/6210570,dušan.petrović26@ptt.rs,48056,22.11.19517-07190,,,37496,neaktivan,Redovan korisnik usluga
